Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
US, 4, 0, 0, 2, 2017, April, Monday, 7:07 am, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, February, Wednesday, 6:10 pm, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Monday, 6:08 pm, 90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 5:17 pm, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 7:17 am, 40, Wet, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 7:10 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 1, 2017, March, Monday, 5:26 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 1:50 pm, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Monday, 8:40 pm, 60, Dry, N, Night, Head On, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Monday, 10:45 pm, 50, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 4:18 pm, 40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, April, Wednesday, 4:34 pm, 40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 5:13 pm, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Wednesday, 5:05 pm, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 4:10 pm, 20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 2, 2017, April, Tuesday, 8:08 am, 60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 5:35 pm, 50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 5:55 pm, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 5:55 pm, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Wednesday, 6:59 pm, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 1, 0, 0, 2017, April, Sunday, 8:30 pm, 80, Dry, N, Night, Side Swipe, Fatal, Y, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 10:11 pm, 40, Dry, N, Night, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 11:12 pm, 60, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 8:15 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 12:30 am, 90, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 6:50 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 2:10 am, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 3, 0, 0, 2, 2017, April, Wednesday, 4:39 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 1:53 pm, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 1, 0, 2017, April, Thursday, 7:50 am, 40, Dry, N, Daylight, Head On, Major Injury, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 9:58 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 11:00 am, 40, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 3:36 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 3:40 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Thursday, 5:05 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 7:03 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 4:52 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 4, 0, 0, 0, 2017, April, Tuesday, 6:27 am, 90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, April, Tuesday, 8:03 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 3:07 pm, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 2:39 pm, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 8:37 pm, 60, Dry, N, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 5:42 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 5:54 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 12:36 am, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 9:45 am, 60, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 7:15 am, 40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Monday, 2:20 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Thursday, 2:30 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Saturday, 12:12 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 8:01 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Friday, 8:30 am, 40, Dry, N, Daylight, Head On, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, April, Monday, 12:23 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 4, 0, 0, 1, 2017, April, Saturday, 8:36 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 1:00 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Thursday, 6:40 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, March, Tuesday, 10:16 pm, 90, Dry, Y, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 3:46 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 4:00 pm, 70, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Friday, 3:00 pm, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 7:18 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 4:29 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Sunday, 6:56 pm, 40, Dry, N, Night, Head On, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 7:55 pm, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 2, 2017, April, Friday, 5:05 pm, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, April, Friday, 8:50 pm, 40, Wet, Y, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 8:00 pm, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Saturday, 12:40 am, 40, Wet, Y, Night, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 3:45 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 10:15 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 12:40 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Tuesday, 9:59 am, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 3:06 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Saturday, 10:27 am, 60, Wet, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, April, Saturday, 11:40 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Saturday, 1:40 pm, 40, Wet, Y, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, April, Monday, 10:33 am, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 9:33 pm, 60, Wet, N, Night, Side Swipe, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Saturday, 2:45 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Wednesday, 7:43 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Sunday, 1:17 am, 40, Dry, N, Night, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Thursday, 5:40 pm, 90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 9:40 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Saturday, 1:30 pm, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 1:55 pm, 30, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, April, Wednesday, 12:15 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 10:12 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 4, 0, 0, 0, 2017, April, Sunday, 10:07 am, 40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 12:1 am, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 1, 0, 2017, April, Sunday, 5:15 am, 40, Dry, N, Night, Right Angle, Major Injury, Y, Y
US, 2, 0, 1, 1, 2017, April, Sunday, 10:59 am, 40, Dry, N, Daylight, Right Angle, Major Injury, N, N
US, 2, 0, 1, 1, 2017, April, Saturday, 2:38 pm, 40, Dry, N, Daylight, Side Swipe, Major Injury, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 2:14 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, May, Monday, 7:58 am, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 3, 0, 0, 2, 2017, April, Friday, 10:23 am, 40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 1:45 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 5:55 pm, 60, Dry, N, Daylight, Side Swipe, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Friday, 7:22 am, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 6:53 pm, 20, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Saturday, 1:05 pm, 90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 5:59 pm, 60, Wet, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 2:51 pm, 70, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 5, 0, 0, 1, 2017, May, Monday, 6:09 pm, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 5:44 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 5:44 pm, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Monday, 8:40 pm, 40, Wet, Y, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Monday, 10:35 pm, 60, Dry, N, Night, Head On, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, May, Monday, 12:48 am, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 1:45 am, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 5:42 pm, 50, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, March, Thursday, 2:20 am, 90, Wet, Y, Night, Head On, Minor Injury, Y, N
US, 2, 0, 0, 1, 2017, April, Friday, 8:15 am, 90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 10:03 am, 90, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 12:37 am, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 7:47 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 1, 1, 2017, April, Wednesday, 8:23 am, 40, Dry, N, Daylight, Right Angle, Major Injury, N, N
US, 2, 0, 0, 0, 2017, April, Saturday, 2:57 pm, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Tuesday, 10:12 am, 60, Wet, Y, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 11:00 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, May, Tuesday, 8:45 am, 40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 10:27 am, 60, Wet, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 8:35 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Tuesday, 12:13 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 2:31 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 4:00 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 3:40 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Sunday, 12:25 am, 40, Dry, N, Night, Side Swipe, Not Injured, Y, Y
US, 4, 0, 0, 0, 2017, May, Tuesday, 6:00 pm, 60, Dry, N, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 4:11 pm, 60, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 4, 0, 2, 0, 2017, May, Tuesday, 6:58 pm, 40, Dry, N, Daylight, Side Swipe, Major Injury, N, N
US, 3, 0, 0, 0, 2017, March, Tuesday, 8:04 am, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 10:19 am, 40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Monday, 6:55 pm, 60, Dry, N, Daylight, Hit Pedestrian, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 7:55 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 3, 2017, May, Monday, 7:09 pm, 40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 8:10 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 4, 0, 0, 0, 2017, May, Wednesday, 7:40 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Wednesday, 8:04 am, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 8:20 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 5:58 pm, 40, Wet, Y, Daylight, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 12:15 am, 20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 2:58 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 1, 2017, May, Wednesday, 2:40 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 4:55 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 4:30 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 4:15 pm, 60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 4:47 pm, 90, Dry, N, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 6:54 pm, 90, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 4:50 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 5:45 pm, 50, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 5:30 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 4:32 pm, 70, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 1, 0, 2017, May, Wednesday, 8:14 pm, 60, Dry, N, Night, Right Angle, Major Injury, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 10:10 pm, 50, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Wednesday, 5:42 pm, 40, Dry, N, Daylight, Head On, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, April, Sunday, 12:34 am, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 12:45 am, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 11:52 pm, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, May, Thursday, 12:25 am, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 8:48 pm, 40, Dry, N, Night, Side Swipe, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 10:05 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 2:00 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 2:22 pm, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 1, 2017, May, Thursday, 8:30 am, 40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 9:37 am, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 8:45 am, 60, Wet, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 10:50 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 4:45 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 7:05 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 5:23 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, May, Wednesday, 5:39 pm, 60, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Wednesday, 5:00 pm, 60, Dry, N, Daylight, Head On, Not Injured, N, N
US, 3, 0, 1, 0, 2017, May, Thursday, 5:50 pm, 60, Dry, N, Daylight, Right Angle, Major Injury, N, N
US, 3, 0, 0, 1, 2017, May, Tuesday, 5:35 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 9:10 pm, 40, Wet, Y, Night, Hit Pedestrian, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, May, Thursday, 10:55 pm, 40, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Friday, 1:09 am, 40, Wet, Y, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 5:41 pm, 110, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Thursday, 10:25 am, 40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 7:55 am, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 10:18 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 10:00 am, 60, Wet, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 11:00 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 4:00 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Monday, 11:48 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Thursday, 3:05 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 1, 6, 2017, May, Thursday, 2:45 pm, 40, Dry, N, Daylight, Right Angle, Major Injury, N, Y
US, 3, 0, 0, 0, 2017, May, Friday, 8:24 pm, 40, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 9:39 pm, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 9:51 pm, 60, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 1, 0, 0, 2017, May, Friday, 6:16 pm, 60, Wet, N, Daylight, Head On, Fatal, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 11:24 pm, 40, Wet, Y, Night, Head On, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, May, Friday, 7:25 pm, 70, Wet, Y, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 5:00 am, 40, Wet, Y, Night, Rear End, Not Injured, N, N
US, 6, 0, 0, 0, 2017, May, Wednesday, 6:05 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Tuesday, 12:31 am, 20, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 11:10 am, 70, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, May, Saturday, 2:20 pm, 60, Wet, Y, Daylight, Head On, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 7:45 pm, 60, Wet, Y, Night, Head On, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, May, Saturday, 3:38 pm, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 1, 1, 2017, May, Saturday, 3:40 pm, 60, Wet, Y, Daylight, Rear End, Major Injury, N, N
US, 2, 0, 0, 0, 2017, May, Saturday, 2:08 pm, 60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 3, 0, 0, 2, 2017, May, Friday, 3:00 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 7:23 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Tuesday, 4:08 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, May, Saturday, 6:28 pm, 50, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Saturday, 6:55 pm, 60, Wet, Y, Daylight, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, April, Wednesday, 5:01 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, May, Saturday, 10:55 pm, 40, Wet, Y, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Monday, 8:25 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 7:21 am, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Sunday, 8:47 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Friday, 9:50 am, 70, Wet, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Sunday, 11:35 am, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Saturday, 3:37 pm, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, May, Friday, 5:40 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Thursday, 5:46 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, May, Sunday, 1:55 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, May, Saturday, 3:51 pm, 60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, May, Sunday, 5:30 pm, 40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 4, 0, 0, 0, 2017, April, Monday, 9:00 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, April, Friday, 4:10 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
